FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230626;0000;23;;;
230627;0000;27;;;
230628;0000;56;;;
230629;0000;54;;;
230630;0000;85;;;
230701;0000;29;;;
230702;0000;14;;;
230703;0000;8;;;
230704;0000;15;;;
230705;0000;29;;;
230706;0000;81;;;
230707;0000;32;;;
230708;0000;13;;;
230709;0000;53;;;
230710;0000;38;;;
230711;0000;52;;;
230712;0000;98;;;
230713;0000;44;;;
230714;0000;70;;;
230715;0000;62;;;
230716;0000;58;;;
230717;0000;80;;;
230718;0000;47;;;
230719;0000;38;;;
230720;0000;17;;;
230721;0000;15;;;
230722;0000;33;;;
230723;0000;62;;;
230724;0000;36;;;
230725;0000;35;;;
230726;0000;110;;;
230727;0000;52;;;
230728;0000;54;;;
230729;0000;22;;;
230730;0000;73;;;
230731;0000;15;;;
230801;0000;27;;;
230802;0000;67;;;
230803;0000;37;;;
230804;0000;64;;;
230805;0000;44;;;
230806;0000;89;;;
230807;0000;106;;;
230808;0000;96;;;
230809;0000;57;;;
230810;0000;27;;;
230811;0000;66;;;
230812;0000;58;;;
230813;0000;15;;;
230814;0000;7;;;
230815;0000;27;;;
230816;0000;26;;;
230817;0000;47;;;
230818;0000;57;;;
230819;0000;33;;;
230820;0000;21;;;
230821;0000;19;;;
230822;0000;26;;;
230823;0000;61;;;
230824;0000;54;;;
230825;0000;60;;;
230826;0000;80;;;
230827;0000;69;;;
230828;0000;44;;;
230829;0000;41;;;
230830;0000;41;;;
230831;0000;49;;;
230901;0000;;;;
230902;0000;;;;
230903;0000;;;;
230904;0000;;;;
230905;0000;;;;
230906;0000;;;;
230907;0000;;;;
230908;0000;;;;
230909;0000;;;;
230910;0000;;;;
230911;0000;;;;
230912;0000;;;;
230913;0000;;;;
230914;0000;;;;
230915;0000;;;;
230916;0000;;;;
230917;0000;;;;
230918;0000;;;;
230919;0000;;;;
230920;0000;;;;
230921;0000;;;;
230922;0000;;;;
230923;0000;;;;
230924;0000;;;;
230925;0000;;;;
230926;0000;;;;
230927;0000;;;;
230928;0000;;;;
230929;0000;;;;
230930;0000;;;;
231001;0000;;;;
231002;0000;;;;
231003;0000;;;;
231004;0000;;;;
231005;0000;24;;;
231006;0000;22;;;
231007;0000;47;;;
231008;0000;23;;;
231009;0000;16;;;
231010;0000;20;;;
231011;0000;13;;;
231012;0000;12;;;
231013;0000;19;;;
231014;0000;23;;;
231015;0000;19;;;
231016;0000;22;;;
231017;0000;8;;;
231018;0000;9;;;
231019;0000;12;;;
231020;0000;11;;;
231021;0000;15;;;
231022;0000;12;;;
231023;0000;12;;;
231024;0000;10;;;
231025;0000;8;;;
231026;0000;9;;;
231027;0000;3;;;
231028;0000;11;;;
231029;0000;13;;;
231030;0000;26;;;
231031;0000;21;;;
231101;0000;13;;;
231102;0000;11;;;
231103;0000;15;;;
231104;0000;12;;;
231105;0000;4;;;
231106;0000;14;;;
231107;0000;12;;;
231108;0000;15;;;
231109;0000;6;;;
231110;0000;9;;;
231111;0000;18;;;
231112;0000;33;;;
231113;0000;25;;;
231114;0000;29;;;
231115;0000;15;;;
231116;0000;6;;;
231117;0000;16;;;
231118;0000;12;;;
231119;0000;5;;;
231120;0000;13;;;
231121;0000;9;;;
231122;0000;16;;;
231123;0000;5;;;
231124;0000;6;;;
231125;0000;7;;;
231126;0000;3;;;
231127;0000;4;;;
231128;0000;5;;;
231129;0000;9;;;
231130;0000;5;;;
231201;0000;8;;;
231202;0000;16;;;
231203;0000;8;;;
231204;0000;;;5;
231205;0000;;;2;
231206;0000;;;2;
231207;0000;;;2;
231208;0000;;;4;
231209;0000;5;;;
231210;0000;2;;;
231211;0000;3;;;
231212;0000;5;;;
231213;0000;7;;;
231214;0000;4;;;
231215;0000;4;;;
231216;0000;10;;;
231217;0000;14;;;
231218;0000;4;;;
231219;0000;5;;;
231220;0000;7;;;
231221;0000;5;;;
231222;0000;3;;;
231223;0000;4;;;
231224;0000;6;;;
231225;0000;4;;;
231226;0000;3;;;
231227;0000;4;;;
231228;0000;3;;;
231229;0000;4;;;
231230;0000;7;;;
231231;0000;6;;;
240101;0000;4;;;
240102;0000;3;;;
240103;0000;3;;;
240104;0000;3;;;
240105;0000;2;;;
240106;0000;2;;;
240107;0000;2;;;
240108;0000;4;;;
240109;0000;4;;;
240110;0000;5;;;
240111;0000;4;;;
240112;0000;4;;;
240113;0000;3;;;
240114;0000;3;;;
240115;0000;2;;;
240116;0000;2;;;
240117;0000;2;;;
240118;0000;6;;;
240119;0000;4;;;
240120;0000;6;;;
240121;0000;6;;;
240122;0000;5;;;
240123;0000;3;;;
240124;0000;3;;;
240125;0000;2;;;
240126;0000;2;;;
240127;0000;5;;;
240128;0000;9;;;
240129;0000;5;;;
240130;0000;4;;;
240131;0000;2;;;
240201;0000;2;;;
240202;0000;2;;;
240203;0000;3;;;
240204;0000;2;;;
240205;0000;1;;;
240206;0000;1;;;
240207;0000;3;;;
240208;0000;3;;;
240209;0000;2;;;
240210;0000;4;;;
240211;0000;2;;;
240212;0000;4;;;
240213;0000;4;;;
240214;0000;5;;;
240215;0000;5;;;
240216;0000;5;;;
240217;0000;4;;;
240218;0000;2;;;
240219;0000;;;;
240220;0000;2;;;
240221;0000;3;;;
240222;0000;3;;;
240223;0000;3;;;
240224;0000;3;;;
240225;0000;2;;;
240226;0000;2;;;
240227;0000;2;;;
240228;0000;3;;;
240229;0000;3;;;
240301;0000;2;;;
240302;0000;5;;;
240303;0000;5;;;
240304;0000;4;;;
240305;0000;6;;;
240306;0000;6;;;
240307;0000;6;;;
240308;0000;5;;;
240309;0000;4;;;
240310;0000;3;;;
240311;0000;3;;;
240312;0000;4;;;
240313;0000;9;;;
240314;0000;11;;;
240315;0000;6;;;
240316;0000;8;;;
240317;0000;14;;;
240318;0000;;;6;
240319;0000;;;1;
240320;0000;;;2;
240321;0000;;;13;
240322;0000;14;;;
240323;0000;12;;;
240324;0000;7;;;
240325;0000;7;;;
240326;0000;3;;;
240327;0000;6;;;
240328;0000;7;;;
240329;0000;6;;;
240330;0000;12;;;
240331;0000;14;;;
240401;0000;13;;;
240402;0000;10;;;
240403;0000;16;;;
240404;0000;13;;;
240405;0000;8;;;
240406;0000;15;;;
240407;0000;5;;;
240408;0000;14;;;
240409;0000;9;;;
240410;0000;38;;;
240411;0000;41;;;
240412;0000;27;;;
240413;0000;8;;;
240414;0000;17;;;
240415;0000;16;;;
240416;0000;23;;;
240417;0000;43;;;
240418;0000;21;;;
240419;0000;21;;;
240420;0000;38;;;
240421;0000;18;;;
240422;0000;16;;;
240423;0000;48;;;
240424;0000;37;;;
240425;0000;8;;;
240426;0000;26;;;
240427;0000;31;;;
240428;0000;5;;;
240429;0000;13;;;
240430;0000;55;;;
240501;0000;63;;;
240502;0000;71;;;
240503;0000;15;;;
240504;0000;28;;;
240505;0000;36;;;
240506;0000;8;;;
240507;0000;63;;;
240508;0000;27;;;
240509;0000;19;;;
240510;0000;62;;;
240511;0000;43;;;
240512;0000;78;;;
240513;0000;103;;;
240514;0000;73;;;
240515;0000;89;;;
240516;0000;133;;;
240517;0000;45;;;
240518;0000;38;;;
240519;0000;44;;;
240520;0000;16;;;
240521;0000;49;;;
240522;0000;81;;;
240523;0000;142;;;
240524;0000;68;;;
240525;0000;119;;;
240526;0000;127;;;
240527;0000;186;;;
240528;0000;50;;;
240529;0000;67;;;
240530;0000;25;;;
240531;0000;45;;;
240601;0000;54;;;
240602;0000;60;;;
240603;0000;71;;;
240604;0000;57;;;
240605;0000;15;;;
240606;0000;13;;;
240607;0000;58;;;
240608;0000;26;;;
240609;0000;8;;;
240610;0000;6;;;
240611;0000;9;;;
240612;0000;6;;;
240613;0000;14;;;
240614;0000;33;;;
240615;0000;49;;;
240616;0000;39;;;
240617;0000;13;;;
240618;0000;108;;;
240619;0000;46;;;
240620;0000;8;;;
240621;0000;20;;;
240622;0000;19;;;
240623;0000;102;;;
240624;0000;37;;;
240625;0000;18;;;
240626;0000;9;;;
240627;0000;66;;;
240628;0000;67;;;
240629;0000;58;;;
240630;0000;31;;;
240701;0000;17;;;
240702;0000;50;;;
240703;0000;77;;;
240704;0000;63;;;
240705;0000;70;;;
240706;0000;97;;;
240707;0000;34;;;
240708;0000;15;;;
240709;0000;32;;;
240710;0000;46;;;
240711;0000;34;;;
240712;0000;33;;;
240713;0000;121;;;
240714;0000;42;;;
240715;0000;50;;;
240716;0000;76;;;
240717;0000;35;;;
240718;0000;74;;;
240719;0000;25;;;
240720;0000;26;;;
240721;0000;47;;;
240722;0000;33;;;
240723;0000;39;;;
240724;0000;19;;;
240725;0000;50;;;
240726;0000;31;;;
240727;0000;;;;
240728;0000;;;;
240729;0000;57;;;
240730;0000;95;;;
240731;0000;66;;;
240801;0000;7;;;
240802;0000;11;;;
240803;0000;16;;;
240804;0000;18;;;
240805;0000;27;;;
240806;0000;69;;;
240807;0000;32;;;
240808;0000;29;;;
240809;0000;18;;;
240810;0000;25;;;
240811;0000;60;;;
240812;0000;72;;;
240813;0000;77;;;
240814;0000;52;;;
240815;0000;57;;;
240816;0000;54;;;
240817;0000;64;;;
240818;0000;79;;;
240819;0000;60;;;
240820;0000;58;;;
240821;0000;42;;;
240822;0000;44;;;
240823;0000;49;;;
240824;0000;67;;;
240825;0000;44;;;
240826;0000;49;;;
240827;0000;46;;;
240828;0000;10;;;
240829;0000;15;;;
240830;0000;76;;;
240831;0000;64;;;
240901;0000;13;;;
240902;0000;16;;;
240903;0000;21;;;
240904;0000;51;;;
240905;0000;46;;;
240906;0000;17;;;
240907;0000;31;;;
240908;0000;57;;;
240909;0000;21;;;
240910;0000;36;;;
240911;0000;31;;;
240912;0000;29;;;
240913;0000;32;;;
240914;0000;32;;;
240915;0000;39;;;
240916;0000;31;;;
240917;0000;41;;;
240918;0000;30;;;
240919;0000;8;;;
240920;0000;4;;;
240921;0000;8;;;
240922;0000;12;;;
240923;0000;38;;;
240924;0000;41;;;
240925;0000;55;;;
240926;0000;26;;;
240927;0000;18;;;
240928;0000;14;;;
240929;0000;6;;;
240930;0000;12;;;
241001;0000;30;;;
241002;0000;31;;;
241003;0000;15;;;
241004;0000;22;;;
241005;0000;10;;;
241006;0000;16;;;
241007;0000;6;;;
241008;0000;9;;;
241009;0000;6;;;
241010;0000;10;;;
241011;0000;14;;;
241012;0000;25;;;
241013;0000;10;;;
241014;0000;15;;;
241015;0000;20;;;
241016;0000;14;;;
241017;0000;11;;;
241018;0000;5;;;
241019;0000;7;;;
241020;0000;7;;;
241021;0000;15;;;
241022;0000;2;;;
241023;0000;5;;;
241024;0000;11;;;
241025;0000;20;;;
241026;0000;5;;;
241027;0000;3;;;
241028;0000;3;;;
241029;0000;3;;;
241030;0000;4;;;
241031;0000;5;;;
241101;0000;5;;;
241102;0000;6;;;
241103;0000;7;;;
241104;0000;8;;;
241105;0000;5;;;
241106;0000;6;;;
241107;0000;5;;;
241108;0000;5;;;
241109;0000;6;;;
241110;0000;8;;;
241111;0000;8;;;
241112;0000;7;;;
241113;0000;4;;;
241114;0000;3;;;
241115;0000;8;;;
241116;0000;7;;;
241117;0000;3;;;
241118;0000;2;;;
241119;0000;4;;;
241120;0000;4;;;
241121;0000;3;;;
241122;0000;6;;;
241123;0000;5;;;
241124;0000;3;;;
241125;0000;6;;;
241126;0000;7;;;
241127;0000;6;;;
241128;0000;4;;;
241129;0000;2;;;
241130;0000;1;;;
241201;0000;3;;;
241202;0000;4;;;
241203;0000;3;;;
241204;0000;3;;;
241205;0000;2;;;
241206;0000;4;;;
241207;0000;2;;;
241208;0000;3;;;
241209;0000;5;;;
241210;0000;4;;;
241211;0000;4;;;
241212;0000;2;;;
241213;0000;3;;;
241214;0000;4;;;
241215;0000;2;;;
241216;0000;2;;;
241217;0000;2;;;
241218;0000;4;;;
241219;0000;4;;;
241220;0000;3;;;
241221;0000;3;;;
241222;0000;2;;;
241223;0000;1;;;
241224;0000;3;;;
241225;0000;3;;;
241226;0000;3;;;
241227;0000;3;;;
241228;0000;4;;;
241229;0000;4;;;
241230;0000;3;;;
241231;0000;8;;;
250101;0000;2;;;
250102;0000;2;;;
250103;0000;2;;;
250104;0000;2;;;
250105;0000;2;;;
250106;0000;2;;;
250107;0000;1;;;
250108;0000;1;;;
250109;0000;4;;;
250110;0000;2;;;
250111;0000;3;;;
250112;0000;3;;;
250113;0000;5;;;
250114;0000;4;;;
250115;0000;2;;;
250116;0000;2;;;
250117;0000;3;;;
250118;0000;2;;;
250119;0000;2;;;
250120;0000;2;;;
250121;0000;2;;;
250122;0000;2;;;
250123;0000;2;;;
250124;0000;2;;;
250125;0000;2;;;
250126;0000;2;;;
250127;0000;2;;;
250128;0000;3;;;
250129;0000;2;;;
250130;0000;2;;;
250131;0000;2;;;
250201;0000;2;;;
250202;0000;3;;;
250203;0000;3;;;
250204;0000;2;;;
250205;0000;2;;;
250206;0000;2;;;
250207;0000;3;;;
250208;0000;3;;;
250209;0000;1;;;
250210;0000;4;;;
250211;0000;2;;;
250212;0000;3;;;
250213;0000;;;;
250214;0000;4;;;
250215;0000;4;;;
250216;0000;2;;;
250217;0000;8;;;
250218;0000;2;;;
250219;0000;2;;;
250220;0000;2;;;
250221;0000;3;;;
250222;0000;1;;;
250223;0000;1;;;
250224;0000;3;;;
250225;0000;;;;
250226;0000;1;;;
250227;0000;2;;;
250228;0000;2;;;
250301;0000;3;;;
250302;0000;3;;;
250303;0000;3;;;
250304;0000;10;;;
250305;0000;3;;;
250306;0000;4;;;
250307;0000;6;;;
250308;0000;4;;;
250309;0000;2;;;
250310;0000;4;;;
250311;0000;6;;;
250312;0000;3;;;
250313;0000;3;;;
250314;0000;6;;;
250315;0000;6;;;
250316;0000;6;;;
250317;0000;8;;;
250318;0000;4;;;
250319;0000;6;;;
250320;0000;3;;;
250321;0000;3;;;
250322;0000;4;;;
250323;0000;4;;;
250324;0000;;;8;
250325;0000;;;2;
250326;0000;;;;
250327;0000;;;2;
250328;0000;12;;;
250329;0000;10;;;
250330;0000;14;;;
250331;0000;26;;;
250401;0000;10;;;
250402;0000;11;;;
250403;0000;8;;;
250404;0000;18;;;
250405;0000;22;;;
250406;0000;24;;;
250407;0000;26;;;
250408;0000;17;;;
250409;0000;18;;;
250410;0000;5;;;
250411;0000;14;;;
250412;0000;30;;;
250413;0000;28;;;
250414;0000;17;;;
250415;0000;;;;
250416;0000;;;;
250417;0000;28;;;
250418;0000;15;;;
250419;0000;38;;;
250420;0000;30;;;
250421;0000;19;;;
250422;0000;16;;;
250423;0000;19;;;
250424;0000;12;;;
250425;0000;43;;;
250426;0000;35;;;
250427;0000;34;;;
250428;0000;18;;;
250429;0000;14;;;
250430;0000;22;;;
250501;0000;12;;;
250502;0000;14;;;
250503;0000;42;;;
250504;0000;41;;;
250505;0000;40;;;
250506;0000;18;;;
250507;0000;14;;;
250508;0000;11;;;
250509;0000;9;;;
250510;0000;33;;;
250511;0000;20;;;
250512;0000;28;;;
250513;0000;31;;;
250514;0000;21;;;
250515;0000;17;;;
250516;0000;9;;;
250517;0000;15;;;
250518;0000;33;;;
250519;0000;45;;;
250520;0000;32;;;
250521;0000;84;;;
250522;0000;32;;;
250523;0000;56;;;
250524;0000;46;;;
250525;0000;13;;;
250526;0000;66;;;
250527;0000;56;;;
250528;0000;59;;;
250529;0000;59;;;
250530;0000;92;;;
250531;0000;62;;;
250601;0000;41;;;
250602;0000;36;;;
250603;0000;32;;;
250604;0000;24;;;
250605;0000;40;;;
250606;0000;25;;;
250607;0000;63;;;
250608;0000;59;;;
250609;0000;41;;;
250610;0000;63;;;
250611;0000;80;;;
250612;0000;68;;;
250613;0000;30;;;
250614;0000;26;;;
250615;0000;19;;;
250616;0000;50;;;
250617;0000;68;;;
250618;0000;30;;;
250619;0000;40;;;
250620;0000;56;;;
250621;0000;20;;;
250622;0000;102;;;
250623;0000;;;;
250624;0000;30;;;
250625;0000;54;;;
250626;0000;26;;;
250627;0000;38;;;
250628;0000;58;;;
250629;0000;118;;;
250630;0000;107;;;
250701;0000;152;;;
250702;0000;149;;;
250703;0000;139;;;
250704;0000;38;;;
250705;0000;87;;;
250706;0000;34;;;
250707;0000;29;;;
250708;0000;21;;;
250709;0000;88;;;
250710;0000;61;;;
250711;0000;29;;;
250712;0000;65;;;
250713;0000;29;;;
250714;0000;19;;;
250715;0000;54;;;
250716;0000;61;;;
250717;0000;39;;;
250718;0000;21;;;
250719;0000;47;;;
250720;0000;34;;;
250721;0000;60;;;
250722;0000;41;;;
250723;0000;142;;;
250724;0000;;;;
250725;0000;;;;
250726;0000;;;;
250727;0000;;;;
250728;0000;;;;
250729;0000;;;;
250730;0000;;;;
250731;0000;;;;
250801;0000;;;;
250802;0000;;;;
250803;0000;;;;
250804;0000;;;;
250805;0000;;;;
250806;0000;;;;
250807;0000;;;;
250808;0000;;;;
250809;0000;;;;
250810;0000;;;;
250811;0000;;;;
250812;0000;;;;
250813;0000;;;;
250814;0000;;;;
250815;0000;;;;
250816;0000;;;;
250817;0000;;;;
250818;0000;;;;
250819;0000;;;;
250820;0000;;;;
250821;0000;;;;
250822;0000;;;;
250823;0000;;;;
250824;0000;;;;
250825;0000;;;;
250826;0000;;;;
250827;0000;;;;
250828;0000;;;;
250829;0000;;;;
250830;0000;;;;
250831;0000;;;;
250901;0000;;;;
250902;0000;;;;
250903;0000;;;;
250904;0000;28;;;
250905;0000;30;;;
250906;0000;62;;;
250907;0000;17;;;
250908;0000;6;;;
250909;0000;6;;;
250910;0000;30;;;
250911;0000;39;;;
250912;0000;27;;;
250913;0000;12;;;
250914;0000;37;;;
250915;0000;28;;;
250916;0000;19;;;
250917;0000;9;;;
250918;0000;22;;;
250919;0000;43;;;
250920;0000;5;;;
250921;0000;7;;;
250922;0000;21;;;
250923;0000;26;;;
250924;0000;27;;;
250925;0000;23;;;
250926;0000;8;;;
250927;0000;3;;;
250928;0000;17;;;
250929;0000;16;;;
250930;0000;23;;;
251001;0000;14;;;
251002;0000;23;;;
251003;0000;7;;;
251004;0000;20;;;
251005;0000;16;;;
251006;0000;10;;;
251007;0000;10;;;
251008;0000;11;;;
251009;0000;13;;;
251010;0000;8;;;
251011;0000;8;;;
251012;0000;9;;;
251013;0000;8;;;
251014;0000;9;;;
251015;0000;12;;;
251016;0000;19;;;
251017;0000;5;;;
251018;0000;4;;;
251019;0000;9;;;
251020;0000;11;;;
251021;0000;8;;;
251022;0000;8;;;
251023;0000;11;;;
251024;0000;17;;;
251025;0000;10;;;
251026;0000;7;;;
251027;0000;6;;;
251028;0000;7;;;
251029;0000;7;;;
251030;0000;7;;;
251031;0000;8;;;
251101;0000;6;;;
251102;0000;5;;;
251103;0000;10;;;
251104;0000;10;;;
251105;0000;6;;;
251106;0000;6;;;
251107;0000;10;;;
251108;0000;7;;;
251109;0000;7;;;
251110;0000;7;;;
251111;0000;4;;;
251112;0000;8;;;
251113;0000;5;;;
251114;0000;3;;;
251115;0000;6;;;
251116;0000;7;;;
251117;0000;3;;;
251118;0000;7;;;
251119;0000;5;;;
251120;0000;4;;;
251121;0000;4;;;
251122;0000;3;;;
251123;0000;2;;;
251124;0000;2;;;
251125;0000;2;;;
251126;0000;1;;;
251127;0000;;;;
251128;0000;4;;;
251129;0000;7;;;
251130;0000;4;;;
251201;0000;3;;;
251202;0000;5;;;
251203;0000;2;;;
251204;0000;2;;;
251205;0000;5;;;
251206;0000;3;;;
251207;0000;2;;;
251208;0000;2;;;
251209;0000;3;;;
251210;0000;2;;;
251211;0000;1;;;
251212;0000;2;;;
251213;0000;2;;;
251214;0000;2;;;
251215;0000;2;;;
251216;0000;2;;;
251217;0000;2;;;
251218;0000;1;;;
251219;0000;3;;;
251220;0000;3;;;
251221;0000;2;;;
251222;0000;3;;;
251223;0000;4;;;
251224;0000;4;;;
251225;0000;3;;;
251226;0000;3;;;
251227;0000;2;;;
251228;0000;2;;;
251229;0000;1;;;
251230;0000;2;;;
