FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230620;0000;18;;;
230621;0000;4;;;
230622;0000;2;;;
230623;0000;1;;;
230624;0000;5;;;
230625;0000;4;;;
230626;0000;5;;;
230627;0000;19;;;
230628;0000;17;;;
230629;0000;32;;;
230630;0000;41;;;
230701;0000;17;;;
230702;0000;2;;;
230703;0000;4;;;
230704;0000;25;;;
230705;0000;23;;;
230706;0000;24;;;
230707;0000;10;;;
230708;0000;23;;;
230709;0000;24;;;
230710;0000;16;;;
230711;0000;29;;;
230712;0000;24;;;
230713;0000;30;;;
230714;0000;32;;;
230715;0000;30;;;
230716;0000;26;;;
230717;0000;33;;;
230718;0000;42;;;
230719;0000;16;;;
230720;0000;2;;;
230721;0000;2;;;
230722;0000;13;;;
230723;0000;30;;;
230724;0000;11;;;
230725;0000;22;;;
230726;0000;18;;;
230727;0000;30;;;
230728;0000;30;;;
230729;0000;22;;;
230730;0000;23;;;
230731;0000;9;;;
230801;0000;7;;;
230802;0000;22;;;
230803;0000;14;;;
230804;0000;13;;;
230805;0000;16;;;
230806;0000;36;;;
230807;0000;27;;;
230808;0000;29;;;
230809;0000;9;;;
230810;0000;8;;;
230811;0000;17;;;
230812;0000;26;;;
230813;0000;18;;;
230814;0000;23;;;
230815;0000;2;;;
230816;0000;3;;;
230817;0000;14;;;
230818;0000;12;;;
230819;0000;2;;;
230820;0000;1;;;
230821;0000;4;;;
230822;0000;7;;;
230823;0000;10;;;
230824;0000;18;;;
230825;0000;17;;;
230826;0000;27;;;
230827;0000;16;;;
230828;0000;15;;;
230829;0000;9;;;
230830;0000;13;;;
230831;0000;26;;;
230901;0000;15;;;
230902;0000;17;;;
230903;0000;10;;;
230904;0000;17;;;
230905;0000;8;;;
230906;0000;5;;;
230907;0000;16;;;
230908;0000;8;;;
230909;0000;3;;;
230910;0000;2;;;
230911;0000;17;;;
230912;0000;10;;;
230913;0000;8;;;
230914;0000;2;;;
230915;0000;3;;;
230916;0000;;;12;
230917;0000;12;;;
230918;0000;12;;;
230919;0000;11;;;
230920;0000;7;;;
230921;0000;6;;;
230922;0000;3;;;
230923;0000;9;;;
230924;0000;8;;;
230925;0000;13;;;
230926;0000;9;;;
230927;0000;9;;;
230928;0000;6;;;
230929;0000;8;;;
230930;0000;11;;;
231001;0000;4;;;
231002;0000;6;;;
231003;0000;13;;;
231004;0000;10;;;
231005;0000;9;;;
231006;0000;10;;;
231007;0000;7;;;
231008;0000;8;;;
231009;0000;8;;;
231010;0000;;;;
231011;0000;;;;
231012;0000;12;;;
231013;0000;10;;;
231014;0000;6;;;
231015;0000;5;;;
231016;0000;8;;;
231017;0000;9;;;
231018;0000;12;;;
231019;0000;11;;;
231020;0000;10;;;
231021;0000;13;;;
231022;0000;12;;;
231023;0000;6;;;
231024;0000;9;;;
231025;0000;9;;;
231026;0000;7;;;
231027;0000;2;;;
231028;0000;4;;;
231029;0000;10;;;
231030;0000;6;;;
231031;0000;5;;;
231101;0000;8;;;
231102;0000;7;;;
231103;0000;6;;;
231104;0000;7;;;
231105;0000;3;;;
231106;0000;4;;;
231107;0000;3;;;
231108;0000;5;;;
231109;0000;6;;;
231110;0000;3;;;
231111;0000;5;;;
231112;0000;4;;;
231113;0000;4;;;
231114;0000;4;;;
231115;0000;3;;;
231116;0000;3;;;
231117;0000;4;;;
231118;0000;13;;;
231119;0000;4;;;
231120;0000;3;;;
231121;0000;4;;;
231122;0000;3;;;
231123;0000;8;;;
231124;0000;12;;;
231125;0000;8;;;
231126;0000;8;;;
231127;0000;3;;;
231128;0000;4;;;
231129;0000;5;;;
231130;0000;5;;;
231201;0000;1;;;
231202;0000;2;;;
231203;0000;5;;;
231204;0000;8;;;
231205;0000;5;;;
231206;0000;8;;;
231207;0000;10;;;
231208;0000;4;;;
231209;0000;3;;;
231210;0000;4;;;
231211;0000;2;;;
231212;0000;4;;;
231213;0000;6;;;
231214;0000;4;;;
231215;0000;2;;;
231216;0000;2;;;
231217;0000;2;;;
231218;0000;2;;;
231219;0000;5;;;
231220;0000;6;;;
231221;0000;5;;;
231222;0000;4;;;
231223;0000;5;;;
231224;0000;10;;;
231225;0000;6;;;
231226;0000;5;;;
231227;0000;4;;;
231228;0000;4;;;
231229;0000;3;;;
231230;0000;2;;;
231231;0000;3;;;
240101;0000;9;;;
240102;0000;5;;;
240103;0000;5;;;
240104;0000;9;;;
240105;0000;9;;;
240106;0000;3;;;
240107;0000;4;;;
240108;0000;;;1;
240109;0000;;;0;
240110;0000;;;0;
240111;0000;;;3;
240112;0000;6;;;
240113;0000;5;;;
240114;0000;4;;;
240115;0000;5;;;
240116;0000;5;;;
240117;0000;5;;;
240118;0000;6;;;
240119;0000;9;;;
240120;0000;13;;;
240121;0000;14;;;
240122;0000;11;;;
240123;0000;6;;;
240124;0000;11;;;
240125;0000;8;;;
240126;0000;5;;;
240127;0000;5;;;
240128;0000;10;;;
240129;0000;9;;;
240130;0000;7;;;
240131;0000;6;;;
240201;0000;9;;;
240202;0000;3;;;
240203;0000;5;;;
240204;0000;13;;;
240205;0000;7;;;
240206;0000;4;;;
240207;0000;7;;;
240208;0000;9;;;
240209;0000;8;;;
240210;0000;5;;;
240211;0000;6;;;
240212;0000;6;;;
240213;0000;13;;;
240214;0000;8;;;
240215;0000;7;;;
240216;0000;5;;;
240217;0000;7;;;
240218;0000;8;;;
240219;0000;9;;;
240220;0000;7;;;
240221;0000;5;;;
240222;0000;7;;;
240223;0000;4;;;
240224;0000;8;;;
240225;0000;8;;;
240226;0000;5;;;
240227;0000;4;;;
240228;0000;5;;;
240229;0000;8;;;
240301;0000;8;;;
240302;0000;7;;;
240303;0000;11;;;
240304;0000;11;;;
240305;0000;11;;;
240306;0000;10;;;
240307;0000;7;;;
240308;0000;5;;;
240309;0000;5;;;
240310;0000;4;;;
240311;0000;4;;;
240312;0000;4;;;
240313;0000;6;;;
240314;0000;6;;;
240315;0000;6;;;
240316;0000;6;;;
240317;0000;7;;;
240318;0000;7;;;
240319;0000;5;;;
240320;0000;4;;;
240321;0000;8;;;
240322;0000;9;;;
240323;0000;4;;;
240324;0000;6;;;
240325;0000;8;;;
240326;0000;5;;;
240327;0000;8;;;
240328;0000;13;;;
240329;0000;8;;;
240330;0000;5;;;
240331;0000;10;;;
240401;0000;10;;;
240402;0000;6;;;
240403;0000;9;;;
240404;0000;8;;;
240405;0000;8;;;
240406;0000;10;;;
240407;0000;9;;;
240408;0000;8;;;
240409;0000;9;;;
240410;0000;11;;;
240411;0000;13;;;
240412;0000;18;;;
240413;0000;14;;;
240414;0000;14;;;
240415;0000;7;;;
240416;0000;6;;;
240417;0000;15;;;
240418;0000;14;;;
240419;0000;10;;;
240420;0000;18;;;
240421;0000;13;;;
240422;0000;13;;;
240423;0000;17;;;
240424;0000;15;;;
240425;0000;6;;;
240426;0000;16;;;
240427;0000;29;;;
240428;0000;12;;;
240429;0000;8;;;
240430;0000;17;;;
240501;0000;18;;;
240502;0000;17;;;
240503;0000;15;;;
240504;0000;7;;;
240505;0000;9;;;
240506;0000;5;;;
240507;0000;24;;;
240508;0000;25;;;
240509;0000;36;;;
240510;0000;38;;;
240511;0000;22;;;
240512;0000;33;;;
240513;0000;35;;;
240514;0000;33;;;
240515;0000;;;;
240516;0000;;;;
240517;0000;55;;;
240518;0000;;;;
240519;0000;50;;;
240520;0000;11;;;
240521;0000;26;;;
240522;0000;32;;;
240523;0000;34;;;
240524;0000;63;;;
240525;0000;32;;;
240526;0000;43;;;
240527;0000;62;;;
240528;0000;29;;;
240529;0000;13;;;
240530;0000;41;;;
240531;0000;21;;;
240601;0000;21;;;
240602;0000;22;;;
240603;0000;41;;;
240604;0000;23;;;
240605;0000;5;;;
240606;0000;6;;;
240607;0000;14;;;
240608;0000;6;;;
240609;0000;6;;;
240610;0000;5;;;
240611;0000;5;;;
240612;0000;4;;;
240613;0000;6;;;
240614;0000;6;;;
240615;0000;31;;;
240616;0000;12;;;
240617;0000;7;;;
240618;0000;26;;;
240619;0000;14;;;
240620;0000;5;;;
240621;0000;7;;;
240622;0000;26;;;
240623;0000;26;;;
240624;0000;32;;;
240625;0000;25;;;
240626;0000;6;;;
240627;0000;13;;;
240628;0000;18;;;
240629;0000;24;;;
240630;0000;44;;;
240701;0000;26;;;
240702;0000;24;;;
240703;0000;18;;;
240704;0000;28;;;
240705;0000;30;;;
240706;0000;33;;;
240707;0000;35;;;
240708;0000;41;;;
240709;0000;44;;;
240710;0000;38;;;
240711;0000;42;;;
240712;0000;30;;;
240713;0000;41;;;
240714;0000;44;;;
240715;0000;47;;;
240716;0000;31;;;
240717;0000;26;;;
240718;0000;17;;;
240719;0000;32;;;
240720;0000;50;;;
240721;0000;46;;;
240722;0000;54;;;
240723;0000;38;;;
240724;0000;20;;;
240725;0000;21;;;
240726;0000;31;;;
240727;0000;17;;;
240728;0000;23;;;
240729;0000;34;;;
240730;0000;32;;;
240731;0000;14;;;
240801;0000;;;;
240802;0000;;;;
240803;0000;;;;
240804;0000;;;;
240805;0000;;;;
240806;0000;;;;
240807;0000;;;;
240808;0000;34;;;
240809;0000;24;;;
240810;0000;17;;;
240811;0000;24;;;
240812;0000;34;;;
240813;0000;27;;;
240814;0000;12;;;
240815;0000;21;;;
240816;0000;21;;;
240817;0000;29;;;
240818;0000;27;;;
240819;0000;45;;;
240820;0000;12;;;
240821;0000;10;;;
240822;0000;18;;;
240823;0000;22;;;
240824;0000;19;;;
240825;0000;18;;;
240826;0000;10;;;
240827;0000;24;;;
240828;0000;32;;;
240829;0000;29;;;
240830;0000;23;;;
240831;0000;20;;;
240901;0000;8;;;
240902;0000;8;;;
240903;0000;12;;;
240904;0000;19;;;
240905;0000;14;;;
240906;0000;4;;;
240907;0000;9;;;
240908;0000;13;;;
240909;0000;13;;;
240910;0000;12;;;
240911;0000;12;;;
240912;0000;14;;;
240913;0000;19;;;
240914;0000;10;;;
240915;0000;10;;;
240916;0000;10;;;
240917;0000;16;;;
240918;0000;10;;;
240919;0000;4;;;
240920;0000;4;;;
240921;0000;4;;;
240922;0000;5;;;
240923;0000;5;;;
240924;0000;9;;;
240925;0000;12;;;
240926;0000;12;;;
240927;0000;11;;;
240928;0000;9;;;
240929;0000;3;;;
240930;0000;4;;;
241001;0000;8;;;
241002;0000;9;;;
241003;0000;11;;;
241004;0000;15;;;
241005;0000;16;;;
241006;0000;18;;;
241007;0000;12;;;
241008;0000;7;;;
241009;0000;9;;;
241010;0000;7;;;
241011;0000;6;;;
241012;0000;8;;;
241013;0000;9;;;
241014;0000;9;;;
241015;0000;8;;;
241016;0000;4;;;
241017;0000;6;;;
241018;0000;8;;;
241019;0000;6;;;
241020;0000;4;;;
241021;0000;7;;;
241022;0000;8;;;
241023;0000;10;;;
241024;0000;7;;;
241025;0000;8;;;
241026;0000;12;;;
241027;0000;12;;;
241028;0000;11;;;
241029;0000;10;;;
241030;0000;6;;;
241031;0000;10;;;
241101;0000;5;;;
241102;0000;8;;;
241103;0000;8;;;
241104;0000;10;;;
241105;0000;9;;;
241106;0000;8;;;
241107;0000;10;;;
241108;0000;9;;;
241109;0000;4;;;
241110;0000;5;;;
241111;0000;8;;;
241112;0000;8;;;
241113;0000;8;;;
241114;0000;6;;;
241115;0000;6;;;
241116;0000;6;;;
241117;0000;7;;;
241118;0000;9;;;
241119;0000;6;;;
241120;0000;5;;;
241121;0000;6;;;
241122;0000;5;;;
241123;0000;5;;;
241124;0000;3;;;
241125;0000;3;;;
241126;0000;2;;;
241127;0000;3;;;
241128;0000;3;;;
241129;0000;5;;;
241130;0000;5;;;
241201;0000;3;;;
241202;0000;6;;;
241203;0000;9;;;
241204;0000;5;;;
241205;0000;3;;;
241206;0000;6;;;
241207;0000;6;;;
241208;0000;5;;;
241209;0000;7;;;
241210;0000;7;;;
241211;0000;6;;;
241212;0000;4;;;
241213;0000;9;;;
241214;0000;8;;;
241215;0000;9;;;
241216;0000;4;;;
241217;0000;6;;;
241218;0000;8;;;
241219;0000;8;;;
241220;0000;5;;;
241221;0000;8;;;
241222;0000;13;;;
241223;0000;6;;;
241224;0000;8;;;
241225;0000;8;;;
241226;0000;4;;;
241227;0000;7;;;
241228;0000;8;;;
241229;0000;11;;;
241230;0000;7;;;
241231;0000;6;;;
250101;0000;9;;;
250102;0000;8;;;
250103;0000;10;;;
250104;0000;6;;;
250105;0000;11;;;
250106;0000;7;;;
250107;0000;5;;;
250108;0000;5;;;
250109;0000;8;;;
250110;0000;10;;;
250111;0000;8;;;
250112;0000;6;;;
250113;0000;;;4;
250114;0000;;;0;
250115;0000;;;0;
250116;0000;;;3;
250117;0000;7;;;
250118;0000;6;;;
250119;0000;7;;;
250120;0000;7;;;
250121;0000;3;;;
250122;0000;5;;;
250123;0000;9;;;
250124;0000;7;;;
250125;0000;5;;;
250126;0000;4;;;
250127;0000;5;;;
250128;0000;12;;;
250129;0000;8;;;
250130;0000;5;;;
250131;0000;5;;;
250201;0000;7;;;
250202;0000;5;;;
250203;0000;7;;;
250204;0000;6;;;
250205;0000;5;;;
250206;0000;7;;;
250207;0000;18;;;
250208;0000;15;;;
250209;0000;11;;;
250210;0000;12;;;
250211;0000;17;;;
250212;0000;14;;;
250213;0000;10;;;
250214;0000;8;;;
250215;0000;7;;;
250216;0000;7;;;
250217;0000;12;;;
250218;0000;15;;;
250219;0000;6;;;
250220;0000;5;;;
250221;0000;5;;;
250222;0000;6;;;
250223;0000;5;;;
250224;0000;6;;;
250225;0000;;;;
250226;0000;8;;;
250227;0000;6;;;
250228;0000;3;;;
250301;0000;5;;;
250302;0000;5;;;
250303;0000;4;;;
250304;0000;5;;;
250305;0000;6;;;
250306;0000;3;;;
250307;0000;3;;;
250308;0000;5;;;
250309;0000;6;;;
250310;0000;6;;;
250311;0000;8;;;
250312;0000;10;;;
250313;0000;11;;;
250314;0000;10;;;
250315;0000;8;;;
250316;0000;9;;;
250317;0000;8;;;
250318;0000;7;;;
250319;0000;13;;;
250320;0000;8;;;
250321;0000;4;;;
250322;0000;9;;;
250323;0000;6;;;
250324;0000;21;;;
250325;0000;14;;;
250326;0000;29;;;
250327;0000;19;;;
250328;0000;7;;;
250329;0000;4;;;
250330;0000;5;;;
250331;0000;6;;;
250401;0000;8;;;
250402;0000;9;;;
250403;0000;8;;;
250404;0000;8;;;
250405;0000;8;;;
250406;0000;7;;;
250407;0000;14;;;
250408;0000;16;;;
250409;0000;7;;;
250410;0000;6;;;
250411;0000;10;;;
250412;0000;11;;;
250413;0000;11;;;
250414;0000;5;;;
250415;0000;10;;;
250416;0000;11;;;
250417;0000;8;;;
250418;0000;9;;;
250419;0000;18;;;
250420;0000;21;;;
250421;0000;8;;;
250422;0000;3;;;
250423;0000;6;;;
250424;0000;3;;;
250425;0000;17;;;
250426;0000;15;;;
250427;0000;14;;;
250428;0000;10;;;
250429;0000;26;;;
250430;0000;20;;;
250501;0000;16;;;
250502;0000;25;;;
250503;0000;14;;;
250504;0000;14;;;
250505;0000;27;;;
250506;0000;13;;;
250507;0000;10;;;
250508;0000;9;;;
250509;0000;10;;;
250510;0000;13;;;
250511;0000;13;;;
250512;0000;28;;;
250513;0000;18;;;
250514;0000;21;;;
250515;0000;32;;;
250516;0000;7;;;
250517;0000;16;;;
250518;0000;29;;;
250519;0000;14;;;
250520;0000;27;;;
250521;0000;32;;;
250522;0000;44;;;
250523;0000;33;;;
250524;0000;28;;;
250525;0000;12;;;
250526;0000;20;;;
250527;0000;23;;;
250528;0000;30;;;
250529;0000;33;;;
250530;0000;21;;;
250531;0000;20;;;
250601;0000;40;;;
250602;0000;45;;;
250603;0000;53;;;
250604;0000;43;;;
250605;0000;32;;;
250606;0000;23;;;
250607;0000;33;;;
250608;0000;39;;;
250609;0000;47;;;
250610;0000;28;;;
250611;0000;10;;;
250612;0000;8;;;
250613;0000;19;;;
250614;0000;7;;;
250615;0000;;;;
250616;0000;;;;
250617;0000;;;;
250618;0000;28;;;
250619;0000;36;;;
250620;0000;22;;;
250621;0000;13;;;
250622;0000;22;;;
250623;0000;27;;;
250624;0000;22;;;
250625;0000;23;;;
250626;0000;31;;;
250627;0000;34;;;
250628;0000;31;;;
250629;0000;20;;;
250630;0000;26;;;
250701;0000;34;;;
250702;0000;51;;;
250703;0000;53;;;
250704;0000;33;;;
250705;0000;15;;;
250706;0000;6;;;
250707;0000;12;;;
250708;0000;23;;;
250709;0000;31;;;
250710;0000;29;;;
250711;0000;26;;;
250712;0000;26;;;
250713;0000;11;;;
250714;0000;16;;;
250715;0000;18;;;
250716;0000;23;;;
250717;0000;26;;;
250718;0000;27;;;
250719;0000;33;;;
250720;0000;27;;;
250721;0000;10;;;
250722;0000;19;;;
250723;0000;22;;;
250724;0000;6;;;
250725;0000;6;;;
250726;0000;10;;;
250727;0000;4;;;
250728;0000;10;;;
250729;0000;17;;;
250730;0000;3;;;
250731;0000;5;;;
250801;0000;5;;;
250802;0000;21;;;
250803;0000;14;;;
250804;0000;28;;;
250805;0000;25;;;
250806;0000;15;;;
250807;0000;25;;;
250808;0000;17;;;
250809;0000;13;;;
250810;0000;12;;;
250811;0000;10;;;
250812;0000;14;;;
250813;0000;20;;;
250814;0000;12;;;
250815;0000;8;;;
250816;0000;13;;;
250817;0000;18;;;
250818;0000;17;;;
250819;0000;8;;;
250820;0000;3;;;
250821;0000;6;;;
250822;0000;16;;;
250823;0000;20;;;
250824;0000;19;;;
250825;0000;19;;;
250826;0000;20;;;
250827;0000;13;;;
250828;0000;7;;;
250829;0000;25;;;
250830;0000;20;;;
250831;0000;12;;;
250901;0000;11;;;
250902;0000;14;;;
250903;0000;10;;;
250904;0000;23;;;
250905;0000;13;;;
250906;0000;9;;;
250907;0000;7;;;
250908;0000;3;;;
250909;0000;3;;;
250910;0000;12;;;
250911;0000;18;;;
250912;0000;10;;;
250913;0000;7;;;
250914;0000;9;;;
250915;0000;12;;;
250916;0000;12;;;
250917;0000;8;;;
250918;0000;4;;;
250919;0000;4;;;
250920;0000;4;;;
250921;0000;11;;;
250922;0000;8;;;
250923;0000;12;;;
250924;0000;12;;;
250925;0000;5;;;
250926;0000;4;;;
250927;0000;8;;;
250928;0000;9;;;
250929;0000;8;;;
250930;0000;8;;;
251001;0000;8;;;
251002;0000;9;;;
251003;0000;5;;;
251004;0000;4;;;
251005;0000;5;;;
251006;0000;6;;;
251007;0000;9;;;
251008;0000;7;;;
251009;0000;8;;;
251010;0000;6;;;
251011;0000;6;;;
251012;0000;5;;;
251013;0000;6;;;
251014;0000;5;;;
251015;0000;3;;;
251016;0000;8;;;
251017;0000;9;;;
251018;0000;10;;;
251019;0000;6;;;
251020;0000;6;;;
251021;0000;8;;;
251022;0000;7;;;
251023;0000;4;;;
251024;0000;6;;;
251025;0000;4;;;
251026;0000;4;;;
251027;0000;8;;;
251028;0000;;;;
251029;0000;;;;
251030;0000;;;;
251031;0000;;;;
251101;0000;;;;
251102;0000;7;;;
251103;0000;5;;;
251104;0000;5;;;
251105;0000;8;;;
251106;0000;;;;
251107;0000;;;;
251108;0000;9;;;
251109;0000;6;;;
251110;0000;5;;;
251111;0000;3;;;
251112;0000;5;;;
251113;0000;9;;;
251114;0000;8;;;
251115;0000;6;;;
251116;0000;6;;;
251117;0000;8;;;
251118;0000;8;;;
251119;0000;8;;;
251120;0000;5;;;
251121;0000;7;;;
251122;0000;9;;;
251123;0000;9;;;
251124;0000;9;;;
251125;0000;6;;;
251126;0000;4;;;
251127;0000;6;;;
251128;0000;3;;;
251129;0000;4;;;
251130;0000;3;;;
251201;0000;4;;;
251202;0000;4;;;
251203;0000;6;;;
251204;0000;6;;;
251205;0000;7;;;
251206;0000;10;;;
251207;0000;12;;;
251208;0000;8;;;
251209;0000;;;;
251210;0000;4;;;
251211;0000;5;;;
251212;0000;2;;;
251213;0000;3;;;
251214;0000;4;;;
251215;0000;3;;;
251216;0000;7;;;
251217;0000;8;;;
251218;0000;5;;;
251219;0000;3;;;
251220;0000;2;;;
251221;0000;2;;;
251222;0000;3;;;
251223;0000;4;;;
251224;0000;4;;;
251225;0000;5;;;
251226;0000;4;;;
251227;0000;4;;;
251228;0000;5;;;
251229;0000;5;;;
251230;0000;6;;;
